id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
2463,"2408 Enfield Rd APT 207, Austin, TX 78703",2408,6,1291,1983,TRUE,449000,https://www.zillow.com/homedetails/2408-Enfield-Rd-APT-207-Austin-TX-78703/29333466_zpid/,55:32.3
2464,"281 Dorset Ln, Austin, TX 78737",4,6,2382,2006,TRUE,475000,https://www.zillow.com/homedetails/281-Dorset-Ln-Austin-TX-78737/80076779_zpid/,55:33.5
2465,"1000 Ellingson Ln #1, Austin, TX 78751",3,6,2050,2021,TRUE,825000,https://www.zillow.com/homedetails/1000-Ellingson-Ln-1-Austin-TX-78751/2072320618_zpid/,55:34.7
2466,"2001 Faro Dr APT 4, Austin, TX 78741",3,6,2374,2012,TRUE,429000,https://www.zillow.com/homedetails/2001-Faro-Dr-APT-4-Austin-TX-78741/119623659_zpid/,55:35.6
2467,"2409 Comburg Castle Way, Austin, TX 78748",4,,,1974,TRUE,799000,https://www.zillow.com/homedetails/2409-Comburg-Castle-Way-Austin-TX-78748/29506548_zpid/,55:36.6
2468,"6508 Santolina Cv, Austin, TX 78731",2,6,1623,1983,TRUE,615000,https://www.zillow.com/homedetails/6508-Santolina-Cv-Austin-TX-78731/29353323_zpid/,55:37.7
2469,"4611 Bolm Rd #2, Austin, TX 78702",2,6,1137,2020,TRUE,775000,https://www.zillow.com/homedetails/4611-Bolm-Rd-2-Austin-TX-78702/2075080963_zpid/,55:38.7
2470,"5601 Colinton Ave, Austin, TX 78754",3,6,1203,2007,TRUE,315000,https://www.zillow.com/homedetails/5601-Colinton-Ave-Austin-TX-78754/80096357_zpid/,55:39.7
2471,"104 W 55th 1/2 St, Austin, TX 78751",35,6,2393,2016,TRUE,989500,https://www.zillow.com/homedetails/104-W-55th-1-2-St-Austin-TX-78751/2072447647_zpid/,55:40.8
2472,"8300 Chalk Knoll Dr, Austin, TX 78735",4,6,6209,1998,TRUE,2495000,https://www.zillow.com/homedetails/8300-Chalk-Knoll-Dr-Austin-TX-78735/29333051_zpid/,55:41.7
2473,"62030 Plan, North Bluff Estates",3,6,1216,2021,TRUE,52200,https://www.zillow.com/community/north-bluff-estates/2072308661_zpid/,55:42.7
2474,"1406 E 37th St, Austin, TX 78722",3,,1168,1950,TRUE,725000,https://www.zillow.com/homedetails/1406-E-37th-St-Austin-TX-78722/29394611_zpid/,55:43.7
2475,"2314 E 9th St #A, Austin, TX 78702",2,6,880,1927,TRUE,500000,https://www.zillow.com/homedetails/2314-E-9th-St-A-Austin-TX-78702/305430521_zpid/,55:44.9
2476,"1514 Forest Trl APT 106, Austin, TX 78703",2,6,814,1961,TRUE,375000,https://www.zillow.com/homedetails/1514-Forest-Trl-APT-106-Austin-TX-78703/29333488_zpid/,55:45.9
2477,"2310 Dove Springs Dr, Austin, TX 78744",2,6,858,1978,TRUE,239000,https://www.zillow.com/homedetails/2310-Dove-Springs-Dr-Austin-TX-78744/29500339_zpid/,55:47.2
2478,"676 Catalina Ln, Austin, TX 78737",676,6,2367,2017,TRUE,595000,https://www.zillow.com/homedetails/676-Catalina-Ln-Austin-TX-78737/250399841_zpid/,55:48.1
2479,"2601 Gate Ridge Dr, Austin, TX 78748",2601,6,1265,2000,TRUE,409000,https://www.zillow.com/homedetails/2601-Gate-Ridge-Dr-Austin-TX-78748/29515354_zpid/,55:49.9
2480,"3107 Darnell Dr, Austin, TX 78745",200,6,1136,1982,TRUE,365000,https://www.zillow.com/homedetails/3107-Darnell-Dr-Austin-TX-78745/29495484_zpid/,55:51.5
2481,"175 Call Dr, Austin, TX 78737",3,6,3614,2018,TRUE,1358716,https://www.zillow.com/homedetails/175-Call-Dr-Austin-TX-78737/303840359_zpid/,55:52.8
2482,"5107 Menchaca Rd #12, Austin, TX 78745",3,6,1850,2021,TRUE,815000,https://www.zillow.com/homedetails/5107-Menchaca-Rd-12-Austin-TX-78745/2077740007_zpid/,55:54.1
2483,"8114 Cache Dr, Austin, TX 78749",3,6,1507,1985,TRUE,459000,https://www.zillow.com/homedetails/8114-Cache-Dr-Austin-TX-78749/29495711_zpid/,55:54.9
2484,"5923 Green Acres St, Austin, TX 78727",3,6,1206,1984,TRUE,329000,https://www.zillow.com/homedetails/5923-Green-Acres-St-Austin-TX-78727/29447361_zpid/,55:55.9
2485,"4511 Balcones Dr, Austin, TX 78731",5,6,7013,1963,TRUE,3950000,https://www.zillow.com/homedetails/4511-Balcones-Dr-Austin-TX-78731/29343057_zpid/,55:57.1
2486,"5328 Balcones Dr APT G, Austin, TX 78731",3,6,1200,1960,TRUE,299000,https://www.zillow.com/homedetails/5328-Balcones-Dr-APT-G-Austin-TX-78731/29344325_zpid/,55:58.3
2487,"5914 Wagon Bnd, Austin, TX 78744",4,6,1398,1974,TRUE,279000,https://www.zillow.com/homedetails/5914-Wagon-Bnd-Austin-TX-78744/29500248_zpid/,55:59.4
2488,"2300 Portofino Ridge Dr, Austin, TX 78735",7,6,9579,2002,TRUE,5900000,https://www.zillow.com/homedetails/2300-Portofino-Ridge-Dr-Austin-TX-78735/29333052_zpid/,56:00.4
2489,"3309 Beryl Woods Ln, Austin, TX 78728",3309,6,2450,2019,TRUE,475475,https://www.zillow.com/homedetails/3309-Beryl-Woods-Ln-Austin-TX-78728/2072295925_zpid/,56:01.6
2490,"1401 Sanchez St, Austin, TX 78702",2,6,704,1940,TRUE,450000,https://www.zillow.com/homedetails/1401-Sanchez-St-Austin-TX-78702/29389936_zpid/,56:02.8
2491,"14308 Vandever St, Austin, TX 78725",3,6,1767,1986,TRUE,325000,https://www.zillow.com/homedetails/14308-Vandever-St-Austin-TX-78725/29459969_zpid/,56:03.8
2492,"12601 Orba Dr, Austin, TX 78739",4,6,2925,2015,TRUE,785000,https://www.zillow.com/homedetails/12601-Orba-Dr-Austin-TX-78739/145656162_zpid/,56:04.7
2493,"1520 Coriander Dr, Austin, TX 78741",3,6,1429,2006,TRUE,330000,https://www.zillow.com/homedetails/1520-Coriander-Dr-Austin-TX-78741/80100241_zpid/,56:05.9
2494,"10212 Shively Ln, Austin, TX 78747",4,6,3800,2011,TRUE,790000,https://www.zillow.com/homedetails/10212-Shively-Ln-Austin-TX-78747/2080314284_zpid/,56:07.0
2495,"3400 Colorado High Ave, Austin, TX 78744",4,6,2395,2016,TRUE,385000,https://www.zillow.com/homedetails/3400-Colorado-High-Ave-Austin-TX-78744/145657303_zpid/,56:08.2
2496,"901 E 13th St, Austin, TX 78702",4,6,2385,2019,TRUE,1498000,https://www.zillow.com/homedetails/901-E-13th-St-Austin-TX-78702/29387468_zpid/,56:09.2
2497,"1000 Kinney Ave #A, Austin, TX 78704",3,6,1849,2014,TRUE,1150000,https://www.zillow.com/homedetails/1000-Kinney-Ave-A-Austin-TX-78704/124837703_zpid/,56:10.5
2498,"103 Deen Ave, Austin, TX 78753",3,6,1699,1945,TRUE,550000,https://www.zillow.com/homedetails/103-Deen-Ave-Austin-TX-78753/29421544_zpid/,56:11.3
2499,"8701 Fenton Dr, Austin, TX 78736",8701,6,2763,2003,TRUE,559000,https://www.zillow.com/homedetails/8701-Fenton-Dr-Austin-TX-78736/64691935_zpid/,56:12.3
2500,"1510 Ullrich Ave, Austin, TX 78756",2,6,1232,1949,TRUE,500000,https://www.zillow.com/homedetails/1510-Ullrich-Ave-Austin-TX-78756/29412291_zpid/,56:13.3
2501,"The Denton Plan, Forest Bluff",2,,1575,2021,TRUE,279990,https://www.zillow.com/community/forest-bluff/2077808913_zpid/,56:14.2
2502,"7313 Van Ness St, Austin, TX 78744",3,6,2071,2017,TRUE,449900,https://www.zillow.com/homedetails/7313-Van-Ness-St-Austin-TX-78744/249913085_zpid/,56:15.4
2503,"10216 Shively Ln, Austin, TX 78747",5,6,4148,2005,TRUE,750000,https://www.zillow.com/homedetails/10216-Shively-Ln-Austin-TX-78747/29471386_zpid/,56:16.2
2504,"1708 Perez St #B, Austin, TX 78721",2,6,945,2017,TRUE,529900,https://www.zillow.com/homedetails/1708-Perez-St-B-Austin-TX-78721/2088886765_zpid/,56:17.2
2505,"The Quinn (S104) Plan, Easton Park",3,6,1942,2021,TRUE,380990,https://www.zillow.com/community/easton-park/2080028665_zpid/,56:18.2
2506,"2418 S 5th St #A &amp; B, Austin, TX 78704",5,6,3035,1963,TRUE,1295000,https://www.zillow.com/homedetails/2418-S-5th-St-A-B-Austin-TX-78704/2072360688_zpid/,56:19.4
2507,"9706 Plover Dr, Austin, TX 78753",9706,6,994,1971,TRUE,329900,https://www.zillow.com/homedetails/9706-Plover-Dr-Austin-TX-78753/29427925_zpid/,56:20.3
2508,"6605 Alberta Cv, Austin, TX 78739",6605,6,3603,1999,TRUE,975000,https://www.zillow.com/homedetails/6605-Alberta-Cv-Austin-TX-78739/29508184_zpid/,56:21.1
2509,"2305 Westover Rd, Austin, TX 78703",2,6,2089,1950,TRUE,1175000,https://www.zillow.com/homedetails/2305-Westover-Rd-Austin-TX-78703/29337362_zpid/,56:22.0
2510,"12806 Modena Trl, Austin, TX 78729",12806,6,1265,1986,TRUE,359999,https://www.zillow.com/homedetails/12806-Modena-Trl-Austin-TX-78729/29547372_zpid/,56:23.0
2511,"1800 E 4th St UNIT 261, Austin, TX 78702",0,6,512,2018,TRUE,270000,https://www.zillow.com/homedetails/1800-E-4th-St-UNIT-261-Austin-TX-78702/305428877_zpid/,56:24.2
2512,"7609 Escala Dr, Austin, TX 78735",7,6,9727,2001,TRUE,5900000,https://www.zillow.com/homedetails/7609-Escala-Dr-Austin-TX-78735/58297284_zpid/,56:25.1
2513,"12900 Leatherback Ln #101, Austin, TX 78729",3,6,1423,2018,TRUE,385000,https://www.zillow.com/homedetails/12900-Leatherback-Ln-101-Austin-TX-78729/2072340430_zpid/,56:26.3
2514,"13014 Hunters Chase Dr, Austin, TX 78729",5,6,2725,1993,TRUE,525000,https://www.zillow.com/homedetails/13014-Hunters-Chase-Dr-Austin-TX-78729/29570694_zpid/,56:27.3
2515,"13117 Mill Stone Dr, Austin, TX 78729",13117,6,1646,1983,TRUE,399900,https://www.zillow.com/homedetails/13117-Mill-Stone-Dr-Austin-TX-78729/29549612_zpid/,56:28.3
2516,"11908 Sunhillow Bnd, Austin, TX 78758",0,6,1777,1983,TRUE,445000,https://www.zillow.com/homedetails/11908-Sunhillow-Bnd-Austin-TX-78758/29437344_zpid/,56:29.3
2517,"4604 Tobago Cv, Austin, TX 78749",10,,1226,1986,TRUE,369000,https://www.zillow.com/homedetails/4604-Tobago-Cv-Austin-TX-78749/29490912_zpid/,56:30.5
2518,"5404 Maryanna Dr, Austin, TX 78746",6,6,12052,1993,TRUE,5950000,https://www.zillow.com/homedetails/5404-Maryanna-Dr-Austin-TX-78746/29344585_zpid/,56:31.5
2519,"11504 February Dr, Austin, TX 78753",3,6,2550,2021,TRUE,695000,https://www.zillow.com/homedetails/11504-February-Dr-Austin-TX-78753/79980440_zpid/,56:32.5
2520,"10208 Beard Ave, Austin, TX 78748",10208,6,2310,2004,TRUE,480000,https://www.zillow.com/homedetails/10208-Beard-Ave-Austin-TX-78748/64492887_zpid/,56:33.5
2521,"5007 Creek Bend Dr, Austin, TX 78744",30,,1290,1973,TRUE,375000,https://www.zillow.com/homedetails/5007-Creek-Bend-Dr-Austin-TX-78744/29468536_zpid/,56:34.7
2522,"The Bellvue Plan, Forest Bluff",1,,1415,2021,TRUE,273990,https://www.zillow.com/community/forest-bluff/2077808909_zpid/,56:35.5
2523,"1212 Guadalupe St APT 301, Austin, TX 78701",2,6,954,1973,TRUE,375000,https://www.zillow.com/homedetails/1212-Guadalupe-St-APT-301-Austin-TX-78701/29387309_zpid/,56:36.5
2524,"4703 Greenridge Ter, Austin, TX 78745",2,6,1084,1965,TRUE,460000,https://www.zillow.com/homedetails/4703-Greenridge-Ter-Austin-TX-78745/29485534_zpid/,56:37.6
2525,"8003 Clydesdale Dr, Austin, TX 78745",0,6,,1982,TRUE,439900,https://www.zillow.com/homedetails/8003-Clydesdale-Dr-Austin-TX-78745/29495286_zpid/,56:38.6
2526,"709 W Saint Elmo Rd #1, Austin, TX 78745",4,6,2064,2021,TRUE,825000,https://www.zillow.com/homedetails/709-W-Saint-Elmo-Rd-1-Austin-TX-78745/2072720134_zpid/,56:39.8
2527,"4306 Hank Ave #B, Austin, TX 78745",2,6,850,2012,TRUE,350000,https://www.zillow.com/homedetails/4306-Hank-Ave-B-Austin-TX-78745/2080974053_zpid/,56:41.0
2528,"5400 Grover Ave, Austin, TX 78756",140,6,1390,1985,TRUE,699000,https://www.zillow.com/homedetails/5400-Grover-Ave-Austin-TX-78756/29411614_zpid/,56:41.8
2529,"9538 Westminster Glen Ave, Austin, TX 78730",5,6,4948,2002,TRUE,1550000,https://www.zillow.com/homedetails/9538-Westminster-Glen-Ave-Austin-TX-78730/29354014_zpid/,56:43.2
2530,"2822 Grimes Ranch Rd, Austin, TX 78732",2822,6,3065,2000,TRUE,617500,https://www.zillow.com/homedetails/2822-Grimes-Ranch-Rd-Austin-TX-78732/29357305_zpid/,56:44.3
2531,"5009 Strass Dr, Austin, TX 78731",3,6,1648,1954,TRUE,675000,https://www.zillow.com/homedetails/5009-Strass-Dr-Austin-TX-78731/29411312_zpid/,56:45.2
2532,"11321 Blairview Ln, Austin, TX 78748",3,6,2233,2001,TRUE,389000,https://www.zillow.com/homedetails/11321-Blairview-Ln-Austin-TX-78748/60138962_zpid/,56:46.3
2533,"3005 Funston St, Austin, TX 78703",3005,6,2817,2020,TRUE,1600000,https://www.zillow.com/homedetails/3005-Funston-St-Austin-TX-78703/29337180_zpid/,56:47.3
2534,"5923 Little Creek Trl, Austin, TX 78744",2,6,1011,1975,TRUE,260000,https://www.zillow.com/homedetails/5923-Little-Creek-Trl-Austin-TX-78744/29468571_zpid/,56:48.6
2535,"207 W 45th St, Austin, TX 78751",0,6,1056,1929,TRUE,550000,https://www.zillow.com/homedetails/207-W-45th-St-Austin-TX-78751/29403324_zpid/,56:49.7
2536,"2803 Brass Buttons Trl, Austin, TX 78734",2,6,1941,1983,TRUE,1475000,https://www.zillow.com/homedetails/2803-Brass-Buttons-Trl-Austin-TX-78734/29360037_zpid/,56:51.6
2537,"2617 Lightfoot Trl, Austin, TX 78745",3,6,1362,2012,TRUE,465000,https://www.zillow.com/homedetails/2617-Lightfoot-Trl-Austin-TX-78745/114406129_zpid/,56:53.4
2538,"701 W Monroe St #B, Austin, TX 78704",2,,1100,2017,TRUE,825000,https://www.zillow.com/homedetails/701-W-Monroe-St-B-Austin-TX-78704/2072376408_zpid/,56:54.5
2539,"15409 Cambria Cv, Austin, TX 78717",620,6,2951,1988,TRUE,529990,https://www.zillow.com/homedetails/15409-Cambria-Cv-Austin-TX-78717/29587039_zpid/,56:55.5
